key,date,time,price,volume
EURTRY,01/08/2019,17:24:02,6.28845,1
XAUUSD,01/08/2019,10:25:51,1283.77,1
XAUUSD,01/08/2019,16:17:46,1283.48,1
EURTRY,01/08/2019,13:59:28,6.28657,1
XAUUSD,01/08/2019,19:11:20,1285.96,1
XAUUSD,01/08/2019,08:19:01,1282.62,1
EURTRY,01/08/2019,22:50:01,6.27072,1
EURTRY,01/08/2019,13:15:22,6.27046,1
XAUUSD,01/08/2019,16:16:03,1283.24,1
XAUUSD,01/08/2019,17:14:33,1284.34,1
EURTRY,01/08/2019,18:01:22,6.27544,1
EURTRY,01/08/2019,12:29:46,6.25499,1
XAUUSD,01/08/2019,14:23:50,1280.34,1
XAUUSD,01/08/2019,12:54:21,1283.33,1
XAUUSD,01/08/2019,08:44:48,1282.48,1
ND,01/08/2019,14:30:07,6546.02,1
EURTRY,01/08/2019,01:52:20,6.18026,1
EURTRY,01/08/2019,17:47:38,6.29505,1
EURTRY,01/08/2019,12:28:45,6.25792,1
XAUUSD,01/08/2019,18:26:58,1284.43,1
XAUUSD,01/08/2019,17:18:25,1284.08,1
XAUUSD,01/08/2019,14:44:19,1280.7,1
XAUUSD,01/08/2019,07:42:31,1283.69,1
EURTRY,01/08/2019,13:57:53,6.29078,1
XAUUSD,01/08/2019,02:29:59,1288.96,1
EURTRY,01/08/2019,14:18:54,6.27727,1
ND,01/08/2019,18:16:56,6525.92,1
ND,01/08/2019,05:47:14,6523.76,1
ND,01/08/2019,22:00:21,6565.88,1
ND,01/08/2019,10:35:35,6530.14,1
XAUUSD,01/08/2019,07:20:00,1284.28,1
XAUUSD,01/08/2019,14:10:34,1282.47,1
ND,01/08/2019,14:39:29,6548.64,1
ND,01/08/2019,11:30:04,6521.9,1
XAUUSD,01/08/2019,08:45:35,1282.45,1
EURTRY,01/08/2019,13:58:43,6.2864,1
ND,01/08/2019,17:31:09,6494.36,1
XAUUSD,01/08/2019,10:56:54,1283.57,1
EURTRY,01/08/2019,05:22:46,6.1743,1
EURTRY,01/08/2019,17:55:43,6.28646,1
XAUUSD,01/08/2019,10:19:39,1283.78,1
XAUUSD,01/08/2019,21:34:34,1284.64,1
XAUUSD,01/08/2019,20:04:06,1284.79,1
EURTRY,01/08/2019,08:31:39,6.21515,1
ND,01/08/2019,21:44:16,6559.22,1
EURTRY,01/08/2019,12:58:10,6.26178,1
EURTRY,01/08/2019,08:20:02,6.1845,1
XAUUSD,01/08/2019,12:46:05,1283.18,1
XAUUSD,01/08/2019,09:25:32,1283.27,1
XAUUSD,01/08/2019,21:59:08,1285.34,1
ND,01/08/2019,08:27:24,6511.5,1
XAUUSD,01/08/2019,16:20:41,1284.3,1
ND,01/08/2019,00:53:54,6495.84,1
EURTRY,01/08/2019,11:31:40,6.2722,1
ND,01/08/2019,01:34:13,6510.98,1
XAUUSD,01/08/2019,17:51:48,1284.62,1
ND,01/08/2019,09:57:33,6528.5,1
EURTRY,01/08/2019,11:30:23,6.26668,1
ND,01/08/2019,13:09:30,6550.9,1
XAUUSD,01/08/2019,10:14:07,1283.81,1
EURTRY,01/08/2019,10:00:08,6.19312,1
ND,01/08/2019,19:21:21,6538.16,1
XAUUSD,01/08/2019,04:48:18,1284.45,1
EURTRY,01/08/2019,08:24:34,6.20002,1
XAUUSD,01/08/2019,18:33:41,1285.3,1
ND,01/08/2019,03:41:03,6525.84,1
XAUUSD,01/08/2019,11:33:17,1283.4,1
EURTRY,01/08/2019,15:20:02,6.2714,1
ND,01/08/2019,20:49:13,6567.64,1
EURTRY,01/08/2019,15:15:34,6.26743,1
ND,01/08/2019,18:55:43,6516.64,1
EURTRY,01/08/2019,13:51:35,6.29701,1
EURTRY,01/08/2019,19:35:48,6.29721,1
EURTRY,01/08/2019,11:04:13,6.2363,1
ND,01/08/2019,06:25:41,6522.64,1
ND,01/08/2019,18:25:35,6539.51,1
ND,01/08/2019,09:54:09,6534.78,1
ND,01/08/2019,21:23:48,6562.76,1
XAUUSD,01/08/2019,19:15:48,1285.94,1
EURTRY,01/08/2019,16:29:26,6.28121,1
EURTRY,01/08/2019,13:39:34,6.27417,1
XAUUSD,01/08/2019,04:19:07,1285.24,1
ND,01/08/2019,21:23:28,6560.87,1
XAUUSD,01/08/2019,16:46:45,1284.73,1
EURTRY,01/08/2019,17:30:45,6.2834,1
EURTRY,01/08/2019,16:53:57,6.3002,1
XAUUSD,01/08/2019,15:54:45,1284.23,1
EURTRY,01/08/2019,16:56:30,6.30295,1
XAUUSD,01/08/2019,16:05:32,1285.3,1
XAUUSD,01/08/2019,16:38:29,1284.02,1
XAUUSD,01/08/2019,09:29:46,1283.42,1
XAUUSD,01/08/2019,18:00:05,1284.53,1
XAUUSD,01/08/2019,08:24:49,1281.93,1
ND,01/08/2019,18:42:20,6534.64,1
ND,01/08/2019,10:05:36,6537.36,1
EURTRY,01/08/2019,08:16:14,6.1801,1
EURTRY,01/08/2019,12:53:07,6.26098,1
XAUUSD,01/08/2019,14:13:33,1281.2,1
EURTRY,01/08/2019,12:45:51,6.24873,1
EURTRY,01/08/2019,06:09:03,6.17892,1
ND,01/08/2019,20:32:20,6558.22,1
XAUUSD,01/08/2019,04:36:31,1284.89,1
XAUUSD,01/08/2019,16:55:26,1284.97,1
ND,01/08/2019,13:12:23,6551.9,1
EURTRY,01/08/2019,13:25:31,6.27181,1
ND,01/08/2019,21:52:59,6563.03,1
EURTRY,01/08/2019,17:34:11,6.2905,1
XAUUSD,01/08/2019,15:39:13,1281.47,1
XAUUSD,01/08/2019,14:19:42,1280.4,1
ND,01/08/2019,02:08:11,6517.48,1
ND,01/08/2019,00:55:59,6497.52,1
ND,01/08/2019,16:38:14,6500.66,1
EURTRY,01/08/2019,05:03:27,6.17319,1
EURTRY,01/08/2019,13:42:12,6.27431,1
EURTRY,01/08/2019,15:19:46,6.27109,1
ND,01/08/2019,20:22:58,6551.97,1
EURTRY,01/08/2019,18:55:09,6.30187,1
EURTRY,01/08/2019,14:15:18,6.28269,1
XAUUSD,01/08/2019,07:05:30,1283.51,1
ND,01/08/2019,21:44:26,6559.52,1
EURTRY,01/08/2019,13:11:34,6.27056,1
EURTRY,01/08/2019,08:48:27,6.21049,1
XAUUSD,01/08/2019,08:29:30,1282.24,1
EURTRY,01/08/2019,14:19:49,6.27319,1
EURTRY,01/08/2019,03:39:13,6.17315,1
EURTRY,01/08/2019,18:27:55,6.2986,1
EURTRY,01/08/2019,11:19:32,6.2529,1
XAUUSD,01/08/2019,09:20:16,1282.52,1
EURTRY,01/08/2019,01:15:08,6.18523,1
ND,01/08/2019,17:51:17,6515.52,1
EURTRY,01/08/2019,21:15:09,6.28565,1
XAUUSD,01/08/2019,06:31:27,1282.64,1
ND,01/08/2019,07:46:45,6518.77,1
XAUUSD,01/08/2019,05:31:35,1283.89,1
XAUUSD,01/08/2019,03:09:50,1286.06,1
XAUUSD,01/08/2019,10:03:19,1283.38,1
EURTRY,01/08/2019,13:33:55,6.27049,1
EURTRY,01/08/2019,12:41:04,6.24904,1
ND,01/08/2019,09:26:22,6524.14,1
EURTRY,01/08/2019,11:59:18,6.26203,1
EURTRY,01/08/2019,17:32:41,6.28433,1
XAUUSD,01/08/2019,04:06:16,1285.34,1
XAUUSD,01/08/2019,06:54:44,1282.44,1
ND,01/08/2019,00:35:14,6505.36,1
EURTRY,01/08/2019,08:17:43,6.18408,1
EURTRY,01/08/2019,18:16:26,6.29054,1
ND,01/08/2019,16:47:47,6489.78,1
XAUUSD,01/08/2019,15:43:05,1281.32,1
ND,01/08/2019,14:57:40,6557.6,1
XAUUSD,01/08/2019,18:45:57,1286.1,1
XAUUSD,01/08/2019,15:41:32,1281.64,1
XAUUSD,01/08/2019,08:15:54,1282.67,1
EURTRY,01/08/2019,16:59:56,6.30099,1
EURTRY,01/08/2019,13:37:53,6.2708,1
ND,01/08/2019,11:31:15,6519.76,1
EURTRY,01/08/2019,16:05:41,6.26502,1
EURTRY,01/08/2019,11:59:41,6.26217,1
XAUUSD,01/08/2019,16:06:56,1284.71,1
EURTRY,01/08/2019,09:19:15,6.20076,1
ND,01/08/2019,12:47:20,6544.78,1
ND,01/08/2019,01:14:20,6505.04,1
ND,01/08/2019,19:14:02,6533.52,1
EURTRY,01/08/2019,19:58:28,6.307,1
XAUUSD,01/08/2019,08:46:56,1282.43,1
EURTRY,01/08/2019,01:26:37,6.18468,1
EURTRY,01/08/2019,13:51:51,6.29494,1
EURTRY,01/08/2019,14:24:38,6.27632,1
EURTRY,01/08/2019,15:07:44,6.27434,1
EURTRY,01/08/2019,11:49:07,6.26016,1
EURTRY,01/08/2019,08:00:32,6.18454,1
XAUUSD,01/08/2019,13:02:58,1283.69,1
ND,01/08/2019,06:13:14,6529.86,1
EURTRY,01/08/2019,20:12:05,6.3016,1
XAUUSD,01/08/2019,00:48:41,1288.95,1
EURTRY,01/08/2019,20:16:07,6.28947,1
EURTRY,01/08/2019,20:36:09,6.28778,1
XAUUSD,01/08/2019,14:11:41,1282.1,1
ND,01/08/2019,15:20:47,6558.24,1
EURTRY,01/08/2019,20:34:05,6.29562,1
XAUUSD,01/08/2019,09:25:27,1283.26,1
XAUUSD,01/08/2019,13:01:41,1283.52,1
XAUUSD,01/08/2019,18:20:18,1284.26,1
EURTRY,01/08/2019,20:06:33,6.30406,1
EURTRY,01/08/2019,11:08:49,6.24278,1
ND,01/08/2019,20:10:41,6559.26,1
XAUUSD,01/08/2019,19:26:05,1284.86,1
XAUUSD,01/08/2019,19:28:15,1284.78,1
ND,01/08/2019,17:51:35,6514.76,1
XAUUSD,01/08/2019,16:09:38,1283.96,1
XAUUSD,01/08/2019,16:10:07,1283.7,1
EURTRY,01/08/2019,07:11:28,6.18048,1
ND,01/08/2019,22:46:52,6554.24,1
XAUUSD,01/08/2019,17:13:34,1284.38,1
EURTRY,01/08/2019,21:07:57,6.27894,1
XAUUSD,01/08/2019,16:43:58,1284.45,1
XAUUSD,01/08/2019,03:43:07,1286.28,1
EURTRY,01/08/2019,14:47:28,6.27764,1
XAUUSD,01/08/2019,21:13:33,1284.44,1
ND,01/08/2019,18:23:59,6536.1,1
EURTRY,01/08/2019,07:24:40,6.18316,1
EURTRY,01/08/2019,13:12:09,6.27569,1
XAUUSD,01/08/2019,21:42:02,1284.82,1
EURTRY,01/08/2019,11:11:36,6.24768,1
XAUUSD,01/08/2019,15:00:56,1280.69,1
XAUUSD,01/08/2019,14:37:52,1281.14,1
ND,01/08/2019,11:33:34,6526.66,1
EURTRY,01/08/2019,03:25:22,6.17189,1
ND,01/08/2019,14:03:34,6544.9,1
XAUUSD,01/08/2019,02:16:22,1289.36,1
EURTRY,01/08/2019,14:42:06,6.27702,1
ND,01/08/2019,01:35:39,6512.64,1
XAUUSD,01/08/2019,04:08:08,1285.15,1
XAUUSD,01/08/2019,08:21:56,1282.18,1
ND,01/08/2019,17:32:17,6495.52,1
ND,01/08/2019,17:54:29,6511.74,1
XAUUSD,01/08/2019,05:21:02,1283.18,1
EURTRY,01/08/2019,19:38:45,6.2917,1
XAUUSD,01/08/2019,08:02:12,1282.92,1
ND,01/08/2019,19:27:58,6539.98,1
XAUUSD,01/08/2019,11:51:20,1283.26,1
ND,01/08/2019,10:39:21,6534.86,1
ND,01/08/2019,18:24:59,6539.88,1
XAUUSD,01/08/2019,14:40:13,1280.74,1
XAUUSD,01/08/2019,08:57:01,1282.8,1
XAUUSD,01/08/2019,15:42:36,1281.47,1
ND,01/08/2019,06:24:13,6524.24,1
EURTRY,01/08/2019,20:12:31,6.30174,1
XAUUSD,01/08/2019,10:28:32,1283.74,1
XAUUSD,01/08/2019,05:39:02,1283.64,1
EURTRY,01/08/2019,14:53:21,6.28684,1
XAUUSD,01/08/2019,07:54:06,1283.6,1
EURTRY,01/08/2019,08:15:12,6.18132,1
XAUUSD,01/08/2019,16:04:56,1285.29,1
XAUUSD,01/08/2019,21:49:18,1284.82,1
XAUUSD,01/08/2019,12:27:44,1283.45,1
EURTRY,01/08/2019,13:15:11,6.27027,1
XAUUSD,01/08/2019,16:51:46,1284.81,1
XAUUSD,01/08/2019,10:05:32,1283.58,1
XAUUSD,01/08/2019,02:36:46,1287.46,1
ND,01/08/2019,06:57:53,6513.14,1
XAUUSD,01/08/2019,02:35:28,1287.29,1
ND,01/08/2019,19:51:24,6545.98,1
XAUUSD,01/08/2019,16:16:50,1283.51,1
ND,01/08/2019,00:38:07,6500.98,1
XAUUSD,01/08/2019,05:18:49,1283.1,1
EURTRY,01/08/2019,08:03:45,6.18497,1
ND,01/08/2019,03:10:00,6513.14,1
XAUUSD,01/08/2019,18:27:45,1284.48,1
XAUUSD,01/08/2019,06:47:08,1282.94,1
XAUUSD,01/08/2019,15:02:15,1280.76,1
XAUUSD,01/08/2019,16:34:16,1284.07,1
ND,01/08/2019,13:56:51,6541.76,1
XAUUSD,01/08/2019,02:21:46,1290.04,1
ND,01/08/2019,18:54:17,6520.74,1
EURTRY,01/08/2019,09:37:39,6.20092,1
EURTRY,01/08/2019,09:00:46,6.20784,1
EURTRY,01/08/2019,08:36:54,6.20418,1
EURTRY,01/08/2019,13:19:29,6.27403,1
ND,01/08/2019,17:09:35,6515.51,1
EURTRY,01/08/2019,11:55:37,6.26167,1
EURTRY,01/08/2019,12:48:59,6.25035,1
XAUUSD,01/08/2019,15:27:28,1281.62,1
EURTRY,01/08/2019,04:34:40,6.17476,1
EURTRY,01/08/2019,11:04:52,6.23683,1
XAUUSD,01/08/2019,12:08:34,1283.22,1
EURTRY,01/08/2019,10:50:50,6.23277,1
ND,01/08/2019,17:16:26,6504.6,1
EURTRY,01/08/2019,17:51:01,6.29588,1
ND,01/08/2019,11:47:52,6529.22,1
XAUUSD,01/08/2019,10:37:16,1283.47,1
EURTRY,01/08/2019,19:14:39,6.30185,1
XAUUSD,01/08/2019,14:05:54,1282.95,1
ND,01/08/2019,15:50:04,6557.28,1
EURTRY,01/08/2019,15:21:01,6.27058,1
EURTRY,01/08/2019,13:58:30,6.28693,1
XAUUSD,01/08/2019,08:52:02,1282.79,1
EURTRY,01/08/2019,12:19:13,6.26033,1
EURTRY,01/08/2019,11:52:01,6.26851,1
ND,01/08/2019,17:44:28,6501.5,1
ND,01/08/2019,19:38:44,6540.92,1
ND,01/08/2019,02:46:55,6510.74,1
XAUUSD,01/08/2019,14:14:32,1280.93,1
ND,01/08/2019,06:27:48,6520.52,1
EURTRY,01/08/2019,11:02:47,6.23343,1
XAUUSD,01/08/2019,05:38:59,1283.62,1
XAUUSD,01/08/2019,03:46:55,1286.34,1
ND,01/08/2019,02:57:33,6511.66,1
XAUUSD,01/08/2019,14:35:53,1281.18,1
EURTRY,01/08/2019,12:21:07,6.26117,1
EURTRY,01/08/2019,11:03:10,6.23344,1
XAUUSD,01/08/2019,17:41:00,1284.49,1
EURTRY,01/08/2019,11:46:54,6.25155,1
XAUUSD,01/08/2019,02:41:35,1286.98,1
XAUUSD,01/08/2019,20:29:55,1284.38,1
EURTRY,01/08/2019,12:12:08,6.26765,1
XAUUSD,01/08/2019,09:20:02,1282.6,1
ND,01/08/2019,21:58:43,6564.28,1
EURTRY,01/08/2019,13:16:22,6.27132,1
EURTRY,01/08/2019,12:31:01,6.2541,1
EURTRY,01/08/2019,13:42:32,6.27588,1
EURTRY,01/08/2019,12:17:04,6.2619,1
ND,01/08/2019,14:51:20,6552.85,1
XAUUSD,01/08/2019,12:17:26,1283.16,1
XAUUSD,01/08/2019,08:20:15,1282.47,1
EURTRY,01/08/2019,20:31:41,6.29268,1
ND,01/08/2019,15:48:50,6553.36,1
ND,01/08/2019,15:07:21,6561.4,1
XAUUSD,01/08/2019,15:05:54,1281.27,1
XAUUSD,01/08/2019,17:07:31,1284.49,1
XAUUSD,01/08/2019,10:57:23,1283.6,1
EURTRY,01/08/2019,13:50:21,6.29776,1
ND,01/08/2019,16:51:16,6480.01,1
EURTRY,01/08/2019,13:00:30,6.26442,1
EURTRY,01/08/2019,12:47:05,6.24544,1
EURTRY,01/08/2019,09:42:38,6.20057,1
ND,01/08/2019,15:34:00,6576.66,1
ND,01/08/2019,14:43:28,6554.9,1
ND,01/08/2019,14:40:36,6549.52,1
XAUUSD,01/08/2019,08:55:00,1282.86,1
ND,01/08/2019,14:44:08,6552.04,1
EURTRY,01/08/2019,19:01:19,6.30272,1
XAUUSD,01/08/2019,10:37:36,1283.47,1
EURTRY,01/08/2019,18:01:23,6.27544,1
ND,01/08/2019,20:39:54,6558.87,1
ND,01/08/2019,19:53:44,6555.04,1
ND,01/08/2019,07:35:54,6516.51,1
EURTRY,01/08/2019,12:40:54,6.2501,1
XAUUSD,01/08/2019,16:06:55,1284.64,1
XAUUSD,01/08/2019,07:26:36,1284.66,1
EURTRY,01/08/2019,08:27:38,6.20264,1
EURTRY,01/08/2019,13:53:27,6.29574,1
EURTRY,01/08/2019,12:35:23,6.24842,1
ND,01/08/2019,21:10:35,6553.74,1
XAUUSD,01/08/2019,11:34:22,1283.42,1
EURTRY,01/08/2019,02:31:08,6.17234,1
XAUUSD,01/08/2019,14:33:32,1281.23,1
ND,01/08/2019,15:28:49,6562.6,1
EURTRY,01/08/2019,11:05:49,6.23612,1
XAUUSD,01/08/2019,07:12:23,1283.86,1
EURTRY,01/08/2019,17:17:43,6.29156,1
EURTRY,01/08/2019,12:43:24,6.2517,1
EURTRY,01/08/2019,19:24:46,6.30366,1
XAUUSD,01/08/2019,02:07:51,1289.64,1
EURTRY,01/08/2019,14:58:06,6.28791,1
XAUUSD,01/08/2019,21:44:48,1284.6,1
ND,01/08/2019,15:30:16,6564.52,1
EURTRY,01/08/2019,13:15:57,6.27164,1
EURTRY,01/08/2019,11:39:07,6.26238,1
ND,01/08/2019,04:47:52,6520.12,1
EURTRY,01/08/2019,14:19:32,6.27353,1
XAUUSD,01/08/2019,09:27:05,1283.42,1
EURTRY,01/08/2019,13:18:00,6.27207,1
XAUUSD,01/08/2019,18:07:00,1284.64,1
ND,01/08/2019,08:14:41,6517,1
EURTRY,01/08/2019,02:59:08,6.16938,1
XAUUSD,01/08/2019,14:38:22,1280.94,1
ND,01/08/2019,09:08:52,6516.9,1
XAUUSD,01/08/2019,03:49:28,1286.04,1
EURTRY,01/08/2019,20:59:41,6.27952,1
XAUUSD,01/08/2019,17:19:16,1284.21,1
EURTRY,01/08/2019,09:05:54,6.20697,1
EURTRY,01/08/2019,04:35:14,6.1747,1
EURTRY,01/08/2019,20:16:06,6.28943,1
XAUUSD,01/08/2019,18:25:35,1284.45,1
ND,01/08/2019,16:25:41,6521.28,1
XAUUSD,01/08/2019,07:01:42,1283.06,1
EURTRY,01/08/2019,20:28:19,6.30079,1
XAUUSD,01/08/2019,09:45:46,1283.12,1
ND,01/08/2019,17:36:24,6497.92,1
XAUUSD,01/08/2019,16:56:46,1284.88,1
ND,01/08/2019,00:47:21,6503.88,1
XAUUSD,01/08/2019,07:47:00,1283.33,1
ND,01/08/2019,17:17:11,6512.24,1
EURTRY,01/08/2019,16:54:27,6.31499,1
EURTRY,01/08/2019,19:10:40,6.29666,1
XAUUSD,01/08/2019,11:30:35,1283.49,1
EURTRY,01/08/2019,18:19:31,6.29286,1
XAUUSD,01/08/2019,15:55:45,1285.34,1
EURTRY,01/08/2019,17:32:03,6.28729,1
ND,01/08/2019,09:52:59,6532.24,1
ND,01/08/2019,19:06:09,6530.16,1
ND,01/08/2019,16:29:25,6520.86,1
XAUUSD,01/08/2019,05:01:31,1283.62,1
EURTRY,01/08/2019,20:46:05,6.27887,1
EURTRY,01/08/2019,11:04:37,6.23571,1
XAUUSD,01/08/2019,10:30:01,1283.77,1
EURTRY,01/08/2019,13:17:02,6.27165,1
ND,01/08/2019,01:09:49,6505.04,1
ND,01/08/2019,22:10:15,6559.1,1
EURTRY,01/08/2019,20:24:40,6.29175,1
XAUUSD,01/08/2019,01:05:19,1288.69,1
XAUUSD,01/08/2019,13:49:11,1282.32,1
ND,01/08/2019,12:01:34,6538.16,1
EURTRY,01/08/2019,08:31:56,6.21526,1
ND,01/08/2019,19:04:02,6530.12,1
XAUUSD,01/08/2019,13:11:48,1283.78,1
ND,01/08/2019,19:04:44,6530.02,1
ND,01/08/2019,16:37:23,6503.86,1
ND,01/08/2019,19:54:52,6558.64,1
EURTRY,01/08/2019,09:06:23,6.2062,1
EURTRY,01/08/2019,14:16:54,6.27933,1
ND,01/08/2019,15:52:13,6546.74,1
XAUUSD,01/08/2019,05:36:53,1283.68,1
XAUUSD,01/08/2019,01:10:29,1288.1,1
EURTRY,01/08/2019,11:04:35,6.23582,1
XAUUSD,01/08/2019,14:39:07,1280.93,1
XAUUSD,01/08/2019,08:29:06,1282.36,1
EURTRY,01/08/2019,11:58:34,6.26196,1
EURTRY,01/08/2019,08:04:09,6.18476,1
EURTRY,01/08/2019,09:11:17,6.20327,1
ND,01/08/2019,08:40:02,6508.41,1
EURTRY,01/08/2019,16:12:41,6.26782,1
EURTRY,01/08/2019,12:21:32,6.26033,1
ND,01/08/2019,16:03:44,6543.74,1
EURTRY,01/08/2019,02:44:39,6.17156,1
EURTRY,01/08/2019,11:59:48,6.26247,1
EURTRY,01/08/2019,13:53:56,6.29428,1
XAUUSD,01/08/2019,10:48:48,1283.81,1
EURTRY,01/08/2019,18:29:50,6.29824,1
ND,01/08/2019,00:17:05,6497.66,1
XAUUSD,01/08/2019,10:39:14,1283.47,1
EURTRY,01/08/2019,12:37:41,6.24968,1
EURTRY,01/08/2019,12:55:02,6.26236,1
ND,01/08/2019,14:05:48,6546.92,1
EURTRY,01/08/2019,20:09:08,6.29341,1
ND,01/08/2019,21:02:06,6559.49,1
ND,01/08/2019,21:58:54,6563.11,1
EURTRY,01/08/2019,13:03:51,6.26535,1
XAUUSD,01/08/2019,15:47:01,1280.77,1
XAUUSD,01/08/2019,17:46:03,1284.32,1
EURTRY,01/08/2019,17:12:05,6.29518,1
ND,01/08/2019,02:22:16,6514.78,1
EURTRY,01/08/2019,18:27:56,6.29855,1
ND,01/08/2019,19:17:31,6535.74,1
ND,01/08/2019,15:58:25,6540.04,1
XAUUSD,01/08/2019,18:34:28,1285.34,1
EURTRY,01/08/2019,12:54:15,6.25862,1
XAUUSD,01/08/2019,02:45:48,1286.88,1
XAUUSD,01/08/2019,17:41:42,1284.77,1
ND,01/08/2019,22:00:25,6565.76,1
ND,01/08/2019,17:33:40,6492.02,1
ND,01/08/2019,21:33:54,6568.52,1
XAUUSD,01/08/2019,06:26:30,1282.51,1
XAUUSD,01/08/2019,01:54:40,1288.71,1
ND,01/08/2019,13:51:38,6538.91,1
ND,01/08/2019,19:11:36,6531.98,1
EURTRY,01/08/2019,15:30:18,6.26258,1
EURTRY,01/08/2019,15:47:56,6.26239,1
XAUUSD,01/08/2019,11:08:09,1282.79,1
EURTRY,01/08/2019,11:09:02,6.24158,1
EURTRY,01/08/2019,14:50:39,6.27989,1
EURTRY,01/08/2019,13:03:26,6.26548,1
XAUUSD,01/08/2019,14:55:15,1280.95,1
EURTRY,01/08/2019,15:45:08,6.25872,1
ND,01/08/2019,15:23:02,6558.62,1
ND,01/08/2019,21:34:09,6568.14,1
EURTRY,01/08/2019,11:30:09,6.26738,1
XAUUSD,01/08/2019,15:03:30,1281.02,1
EURTRY,01/08/2019,20:31:08,6.29878,1
ND,01/08/2019,20:14:31,6561.15,1
EURTRY,01/08/2019,12:17:25,6.26226,1
EURTRY,01/08/2019,11:03:29,6.23425,1
EURTRY,01/08/2019,18:35:13,6.29825,1
ND,01/08/2019,19:49:08,6536.54,1
EURTRY,01/08/2019,13:39:50,6.27357,1
ND,01/08/2019,20:17:47,6565.53,1
XAUUSD,01/08/2019,12:59:19,1283.3,1
XAUUSD,01/08/2019,05:34:42,1283.65,1
XAUUSD,01/08/2019,16:16:42,1283.3,1
EURTRY,01/08/2019,12:55:37,6.2618,1
EURTRY,01/08/2019,11:29:44,6.26716,1
EURTRY,01/08/2019,03:27:11,6.17255,1
XAUUSD,01/08/2019,12:58:17,1283.32,1
ND,01/08/2019,21:16:32,6560.27,1
ND,01/08/2019,18:08:39,6523.78,1
XAUUSD,01/08/2019,14:17:50,1281.16,1
ND,01/08/2019,19:29:28,6540.4,1
ND,01/08/2019,17:03:01,6497.51,1
XAUUSD,01/08/2019,07:24:02,1284.78,1
EURTRY,01/08/2019,10:04:24,6.19555,1
EURTRY,01/08/2019,18:02:12,6.27718,1
EURTRY,01/08/2019,13:04:58,6.26479,1
ND,01/08/2019,21:52:16,6561.35,1
EURTRY,01/08/2019,10:23:54,6.21059,1
ND,01/08/2019,20:59:15,6558.77,1
XAUUSD,01/08/2019,13:09:16,1283.8,1
XAUUSD,01/08/2019,19:16:30,1285.54,1
ND,01/08/2019,02:39:18,6507.36,1
EURTRY,01/08/2019,11:33:34,6.26333,1
EURTRY,01/08/2019,20:16:17,6.29163,1
EURTRY,01/08/2019,15:01:38,6.27945,1
ND,01/08/2019,06:31:55,6516.52,1
EURTRY,01/08/2019,12:25:14,6.2634,1
XAUUSD,01/08/2019,14:01:01,1282.38,1
XAUUSD,01/08/2019,14:47:49,1280.52,1
EURTRY,01/08/2019,15:37:54,6.26289,1
ND,01/08/2019,09:08:53,6516.62,1
EURTRY,01/08/2019,17:38:33,6.29044,1
EURTRY,01/08/2019,15:11:24,6.26434,1
ND,01/08/2019,19:43:17,6538.16,1
XAUUSD,01/08/2019,16:13:34,1283.19,1
XAUUSD,01/08/2019,21:09:15,1284.77,1
XAUUSD,01/08/2019,21:19:00,1284.64,1
ND,01/08/2019,19:23:27,6544.51,1
EURTRY,01/08/2019,13:58:40,6.28624,1
XAUUSD,01/08/2019,17:01:39,1284.86,1
XAUUSD,01/08/2019,15:52:08,1283.08,1
EURTRY,01/08/2019,18:27:31,6.29766,1
XAUUSD,01/08/2019,07:54:05,1283.58,1
ND,01/08/2019,18:06:06,6525.24,1
ND,01/08/2019,08:25:17,6514.16,1
XAUUSD,01/08/2019,15:21:26,1281.98,1
ND,01/08/2019,18:07:16,6526.92,1
XAUUSD,01/08/2019,11:04:06,1283.44,1
EURTRY,01/08/2019,06:03:40,6.1787,1
ND,01/08/2019,19:38:00,6540,1
EURTRY,01/08/2019,13:43:29,6.28106,1
EURTRY,01/08/2019,18:24:57,6.29815,1
XAUUSD,01/08/2019,12:54:53,1283.42,1
EURTRY,01/08/2019,07:28:44,6.18357,1
EURTRY,01/08/2019,08:54:50,6.20993,1
EURTRY,01/08/2019,10:34:04,6.21149,1
XAUUSD,01/08/2019,06:34:10,1282.3,1
EURTRY,01/08/2019,09:12:14,6.20303,1
EURTRY,01/08/2019,09:36:41,6.20166,1
EURTRY,01/08/2019,08:49:49,6.21131,1
EURTRY,01/08/2019,12:15:51,6.26271,1
EURTRY,01/08/2019,13:29:45,6.27028,1
EURTRY,01/08/2019,12:15:37,6.26282,1
EURTRY,01/08/2019,09:05:04,6.20892,1
XAUUSD,01/08/2019,02:35:33,1287.32,1
EURTRY,01/08/2019,08:24:01,6.19869,1
EURTRY,01/08/2019,09:09:55,6.20458,1
XAUUSD,01/08/2019,15:52:16,1282.86,1
XAUUSD,01/08/2019,18:03:30,1284.32,1
XAUUSD,01/08/2019,09:49:13,1283.27,1
EURTRY,01/08/2019,20:10:04,6.29738,1
XAUUSD,01/08/2019,09:46:43,1283.06,1
EURTRY,01/08/2019,13:52:28,6.29558,1
XAUUSD,01/08/2019,11:58:09,1283.71,1
XAUUSD,01/08/2019,10:21:13,1283.69,1
EURTRY,01/08/2019,10:01:31,6.19338,1
EURTRY,01/08/2019,06:09:33,6.17948,1
ND,01/08/2019,17:19:05,6512.98,1
EURTRY,01/08/2019,13:28:31,6.27182,1
ND,01/08/2019,20:09:39,6552.72,1
ND,01/08/2019,09:40:32,6527.1,1
